topic_id,global_score,topic_observations,dt,mt,maxm,minm,stdm,avgm,top_phrases,phrase_count_shown,num_dipoles,analyzer_rows,top_dipoles,top_labels,avg_pi,max_pi,sum_obs_in_analyzer,max_obs_in_analyzer,candidate_narrative,relevant_to_disinformation,notes
t811199,0.0,10,4,0.0,0.0,0.0,0.0,0.0,every medal | Every Medal | Every medal | every gold medal | every silver medal | every medal contest | every medallist | every medal winner | every Olympic silver | Every gold medalist,10,4,4,D68_911 (1) | D7_911 (1) | D87_911 (1) | D10_77 (1),Polarization1 (4),0.0,0.0,10,3,,,
t41721,0.0,10,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,36th place | 35th place | 37th place | 33rd place | 41st place | 32nd place | the 36th spot | having only placed 36th | the 31st place | 29th place,10,3,3,D3_908 (1) | D842_908 (1) | D486_842 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,10,4,,,
t606290,0.0,10,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,this guide | guides | your ultimate guide | the guide | the Guide | a guide | Your guide | our guide | The guide | guide,10,3,3,D122_910 (1) | D1_908 (1) | D908_910 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,10,4,,,
t654779,0.0,10,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,three others | The three others | four others | TWO others | two others | Two others | six others | five others | seven others | nine others,10,3,3,D42_103 (1) | D189_355 (1) | D189_587 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,10,4,,,
t675127,0.0,10,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,sex development | Sexual Development | male and female development | Sex Development | sex development- | a person's sex development | sexual development | sex development » | inÂ sexual development | male biological development,10,3,3,D49_97 (1) | D30_97 (1) | D97_98 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,10,4,,,
t752938,0.0,10,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,the women's competition | women's competition | women's competitions | the women's doubles competition | the female competitors | both the men's and women's individual competitions | the men's andwomen's competitions | The women's tournament | the women's tournament | all women's competitions,10,3,3,D97_291 (1) | D97_176 (1) | D66_291 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,10,4,,,
t985236,0.0,10,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,the window | a window | windows | the windows | his window | The window | this window | This window | your window | window,10,3,3,D5_10 (1) | D10_49 (1) | D20_49 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,10,4,,,
t1026985,0.0,10,3,0.0,0.3333333333333333,0.0,0.1571348402636772,0.1111111111111111,"Professor | a professor | professor | A professor | the professor | my professor | The professor | The Professor | a Professor | ""The Professor",10,3,3,D19_52 (1) | D2_13 (1) | D19_59 (1),Polarization1 (2) | Polarization4 (1),0.1111111111111111,0.3333333333333333,10,4,,,
t131971,0.0,10,3,0.0,0.0,0.0,0.0,0.0,the presentation | Our presentation | a presentation | his presentation | presentation | a serious presentation | its presentation | The presentation | our presentation | this presentation,10,3,3,D38_90 (1) | D38_910 (1) | D90_910 (1),Polarization1 (3),0.0,0.0,10,4,,,
t226238,0.0,10,3,0.0,0.0,0.0,0.0,0.0,the author | The author | author | authors | the authors | the Author | an author | The authors | the author ofThe | Authors,10,3,3,D38_45 (1) | D45_910 (1) | D38_910 (1),Polarization1 (3),0.0,0.0,10,4,,,
t512711,0.0,10,3,0.0,0.0,0.0,0.0,0.0,the pre | pre | a pre | my pre | Pre | his pre,6,3,3,D593_594 (1) | D594_595 (1) | D593_595 (1),Polarization1 (3),0.0,0.0,10,4,,,
t613737,0.0,10,3,0.0,0.0,0.0,0.0,0.0,"clarification | the clarification | ""clarification | clarifications | The clarification | this clarification | a clarification | better clarification",8,3,3,D6_90 (1) | D6_181 (1) | D90_668 (1),Polarization1 (3),0.0,0.0,10,4,,,
t825328,0.0,10,3,0.0,0.0,0.0,0.0,0.0,high alert | its highest alert | their highest alert,3,3,3,D19_446 (1) | D19_910 (1) | D446_910 (1),Polarization1 (3),0.0,0.0,10,4,,,
t197515,0.0,10,2,0.0,0.0,0.0,0.0,0.0,the blue | Blue | a blue | (Blue | the blues | blue | The blue colour | the blue colors | a dark blue | light blue,10,2,2,D1_911 (1) | D54_348 (1),Polarization1 (2),0.0,0.0,10,6,,,
t1026092,0.0,9,4,0.0,1.0,0.0,0.4330127018922193,0.25,17th | its 17th | 16th | the 17th | the 16th,5,4,4,D30_181 (1) | D30_97 (1) | D181_349 (1) | D9_30 (1),Polarization1 (3) | Polarization0 (1),0.25,1.0,9,3,,,
t335295,0.0,9,4,0.0,1.0,0.0,0.4330127018922193,0.25,The priority | a priority | the priority | their priority | his priorities | priorities | my priority | other priorities | priority | the first priority,10,4,4,D20_857 (1) | D2_13 (1) | D21_910 (1) | D527_528 (1),Polarization1 (3) | Polarization0 (1),0.25,1.0,9,3,,,
t694795,0.0,9,4,0.0,1.0,0.0,0.4330127018922193,0.25,massive support | enormous support | huge support | immense support | tremendous support | widespread support | the overwhelming support | their overwhelming support | The overwhelming support | strong support,10,4,4,D30_908 (1) | D43_125 (1) | D30_43 (1) | D21_30 (1),Polarization1 (3) | Polarization0 (1),0.25,1.0,9,3,,,
t659014,0.0,9,4,0.0,0.0,0.0,0.0,0.0,a one-two punch | only two punches | one punch | that one punch | a deadly one-two punch | two powerful punches | the second punch | a second punch | powerful single punches,9,4,4,D49_97 (1) | D30_97 (1) | D49_186 (1) | D97_186 (1),Polarization1 (4),0.0,0.0,9,3,,,
t88232,0.0,9,4,0.0,0.0,0.0,0.0,0.0,collaboration | this collaboration | our collaboration | The collaboration | This collaboration | and collaborations | a collaboration | its collaboration | Our collaboration | the collaboration,10,4,4,D6_106 (1) | D3_6 (1) | D21_189 (1) | D8_14 (1),Polarization1 (4),0.0,0.0,9,3,,,
t167082,0.0,9,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,the script | her script | the same script | a script | his own script | script | his script,7,3,3,D10_38 (1) | D38_910 (1) | D14_34 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,9,4,,,
t397996,0.0,9,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,perseverance | her perseverance | Her perseverance | his perseverance | His perseverance | that perseverance triumphs,6,3,3,D492_910 (1) | D2_473 (1) | D2_14 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,9,4,,,
t364289,0.0,9,3,0.0,0.0,0.0,0.0,0.0,a more severe injury | a severe injury | severe injury | severe injuries | serious injuries | a serious injury | the most serious injuries | the serious injuries | few serious injuries | the serious injury,10,3,3,D9_430 (1) | D19_910 (1) | D218_801 (1),Polarization1 (3),0.0,0.0,9,4,,,
t790942,0.0,9,3,0.0,0.0,0.0,0.0,0.0,feather | feathers | the feathers | some feathers | their feathers | any feathers | a Feather | A Feather | A FEATHER | a feather,10,3,3,D8_32 (1) | D21_910 (1) | D8_877 (1),Polarization1 (3),0.0,0.0,9,5,,,
t314221,0.0,9,1,0.0,0.0,0.0,0.0,0.0,"morality | a ""morality | our morality | the morality | Morality key",5,1,1,D72_911 (1),Polarization1 (1),0.0,0.0,9,9,,,
t748438,0.0,9,1,0.0,0.0,0.0,0.0,0.0,young girls | all young girls | a young girl | these young girls | his young daughter | Young girls | her youngest daughter | the younger girls | the young girl | all the young girls,10,1,1,D59_177 (1),Polarization1 (1),0.0,0.0,9,9,,,
t912414,0.0,9,1,0.0,0.0,0.0,0.0,0.0,private sector | the private sector | both the public and private sectors | the public sector | public sectors | Private Companies,6,1,1,D6_38 (1),Polarization1 (1),0.0,0.0,9,9,,,
t964319,0.0,9,1,0.0,0.0,0.0,0.0,0.0,"a kangaroo | kangaroo | a Kangaroo | The kangaroo | ""the kangaroo | the Kangaroo | the kangaroo | ""the kangaroo""Â | the yellow kangaroo | the Flying Kangaroo",10,1,1,D125_241 (1),Polarization1 (1),0.0,0.0,9,9,,,
t49864,0.0,8,4,0.0,1.0,0.0,0.4330127018922193,0.25,the wheel | the wheels | his wheel | her wheels | wheels | The wheels | wheel | their wheels | my wheels | a wheel,10,4,4,D10_80 (1) | D5_10 (1) | D80_910 (1) | D176_910 (1),Polarization1 (3) | Polarization0 (1),0.25,1.0,8,2,,,
t567751,0.0,8,4,0.0,1.0,0.0,0.4330127018922193,0.25,their final match | his final match | the final match | my final match | her final match | final match | their penultimate match | their final friendly match | the final game | The final game,10,4,4,D9_360 (1) | D360_910 (1) | D9_911 (1) | D9_361 (1),Polarization1 (3) | Polarization0 (1),0.25,1.0,8,2,,,
t705266,0.0,8,4,0.0,1.0,0.0,0.4330127018922193,0.25,The jubilation | jubilation | Jubilation | The resultant jubilation | jubilant scenes | their jubilant celebration wit,6,4,4,D9_24 (1) | D141_360 (1) | D9_103 (1) | D9_360 (1),Polarization1 (3) | Polarization0 (1),0.25,1.0,8,2,,,
t961654,0.0,8,4,0.0,1.0,0.0,0.4330127018922193,0.25,The study | a study | studies | A 2008 study | a 2015 study | the same study | her studies | the study | his studies | A study,10,4,4,D19_910 (1) | D1_18 (1) | D1_911 (1) | D18_70 (1),Polarization1 (3) | Polarization0 (1),0.25,1.0,8,2,,,
t981005,0.0,8,4,0.0,1.0,0.0,0.4330127018922193,0.25,â26 | â16 | the A6 | â21 | â21 | â23 | â24 | a â23 | the â23 | a6,10,4,4,D50_899 (1) | D44_50 (1) | D50_120 (1) | D120_899 (1),Polarization1 (3) | Polarization0 (1),0.25,1.0,8,2,,,
t42651,0.0,8,4,0.0,0.8,0.0,0.3464101615137755,0.2,Planning | planning | the planning | all the planning | his planning | The planning | extensive planning | the careful planning | careful planning,9,4,4,D93_367 (1) | D93_910 (1) | D6_100 (1) | D9_100 (1),Polarization1 (3) | Polarization9 (1),0.2,0.8,8,2,,,
t968574,0.0,8,4,0.0,0.8,0.0,0.3464101615137755,0.2,the 1972 tragedy | The tragedy | tragedy | the tragedy | a tragedy | this tragedy | A tragedy | The Tragedy | Tragedy | tragedies,10,4,4,D52_93 (1) | D882_910 (1) | D93_910 (1) | D93_206 (1),Polarization1 (3) | Polarization9 (1),0.2,0.8,8,2,,,
t377851,0.0,8,4,0.0,0.6666666666666666,0.0,0.2886751345948129,0.1666666666666666,politics | his politics | the politics | more politics | Politics | those politics | their politics | a politics | My politics | the political will,10,4,4,D32_68 (1) | D0_97 (1) | D8_32 (1) | D7_8 (1),Polarization1 (3) | Polarization7 (1),0.16666666666666666,0.6666666666666666,8,2,,,
t456521,0.0,8,4,0.0,0.0,0.0,0.0,0.0,the strain | strains | strain | the strains | Most strains | the tortured strains,6,4,4,D8_20 (1) | D93_376 (1) | D376_880 (1) | D93_880 (1),Polarization1 (4),0.0,0.0,8,2,,,
t801147,0.0,8,4,0.0,0.0,0.0,0.0,0.0,one side | the one side | The two sides | two sides | the two sides | the two side | these two sides | opposite sides | Just the wrong side | the wrong side,10,4,4,D6_38 (1) | D22_174 (1) | D6_52 (1) | D174_897 (1),Polarization1 (4),0.0,0.0,8,2,,,
t807233,0.0,8,4,0.0,0.0,0.0,0.0,0.0,"the contestants | this contestant | over 2,000 contestants | contestants | each contestant | a contestant | contestant | THIS Contestant | 74 contestants | our contestants",10,4,4,D19_93 (1) | D52_93 (1) | D19_52 (1) | D93_476 (1),Polarization1 (4),0.0,0.0,8,2,,,
t888269,0.0,8,4,0.0,0.0,0.0,0.0,0.0,"the dark | the darkness | dark | - Dark | Dark | A dark | darkness | 'darkness | this darkness | the other, darker",10,4,4,D38_90 (1) | D404_910 (1) | D38_910 (1) | D90_910 (1),Polarization1 (4),0.0,0.0,8,2,,,
t174614,0.0,8,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,a destination | destinations | destination | its destination | the destination | their destination | your destination | 70 destinations | other destinations | the destinations,10,3,3,D1_908 (1) | D908_910 (1) | D21_910 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,8,4,,,
t197922,0.0,8,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,any discussion | discussion | a discussion | the discussion | discussions | the discussions | the same discussions | our discussion | these discussions | that discussion,10,3,3,D2_184 (1) | D184_638 (1) | D18_43 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,8,3,,,
t205956,0.0,8,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,chef de missionAnna | Chef de Mission | The Chef de Mission | Chef de mission | our Chef de Mission | the chef de mission | chef de mission | The chef de mission | their chef de mission | the Deputy Chef de Mission,10,3,3,D219_910 (1) | D241_910 (1) | D125_241 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,8,4,,,
t328996,0.0,8,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,their spin | spinning | a spin | spins | his own spin | spin | The spin | the spin | those spins | Spins,10,3,3,D55_911 (1) | D7_911 (1) | D7_8 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,8,3,,,
t348082,0.0,8,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,sixth position | the sixth position | fifth position | the fifth position | fourth position | the fourth position | seventh position | third position | the third position | his third position,10,3,3,D71_121 (1) | D31_362 (1) | D31_121 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,8,3,,,
t437780,0.0,8,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,Watch | WATCH | watches | a watch | the watch | their watch | More Watch | | WATCH | this watch | watch,10,3,3,D9_30 (1) | D450_910 (1) | D59_177 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,8,3,,,
t489507,0.0,8,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,center stage | centre stage | undisputed centre stage | time center stage | a centerpiece | the centerpiece | The centerpiece | A CENTERPIECE | The centrepiece | the centrepiece,10,3,3,D39_842 (1) | D21_910 (1) | D43_910 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,8,3,,,
t745737,0.0,8,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,tough times | the tough times | some tough times | such a tough time | Tough times | a tough time | a really tough time | a hard time | a harder time | those hard times,10,3,3,D97_355 (1) | D6_19 (1) | D49_97 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,8,3,,,
t47887,0.0,8,3,0.0,0.5,0.0,0.2357022603955158,0.1666666666666666,postponement | the postponement | a postponement | the postponements | its postponement | The postponement | further postponements | This postponement | postponements | postponement WAFCON,10,3,3,D6_19 (1) | D14_19 (1) | D18_70 (1),Polarization1 (2) | Polarization6 (1),0.16666666666666666,0.5,8,4,,,
t226875,0.0,8,3,0.0,0.0,0.0,0.0,0.0,"neutrals | (Neutral | Neutral | ""neutrals | a neutral status | a ""neutral"" status | neutral status",7,3,3,D19_448 (1) | D19_29 (1) | D6_19 (1),Polarization1 (3),0.0,0.0,8,3,,,
t497052,0.0,8,3,0.0,0.0,0.0,0.0,0.0,our idols | your idols | her idol | my idols | his idol | their idols | idols | an idol | all my idols | idol,10,3,3,D17_341 (1) | D50_121 (1) | D341_910 (1),Polarization1 (3),0.0,0.0,8,3,,,
t625986,0.0,8,3,0.0,0.0,0.0,0.0,0.0,only six men | six men | five men | six other guys | only five men | the five men | Seven total men | Six extra men | six white men | six people,10,3,3,D182_910 (1) | D21_910 (1) | D418_910 (1),Polarization1 (3),0.0,0.0,8,3,,,
t6818,0.0,8,3,0.0,0.0,0.0,0.0,0.0,environmental sustainability | the sustainability | their 'sustainability | sustainability | Sustainability | better sustainability | genuine sustainability | sustainability studies | sustainable development | the sustainability practices,10,3,3,D30_911 (1) | D10_49 (1) | D18_49 (1),Polarization1 (3),0.0,0.0,8,4,,,
t69701,0.0,8,3,0.0,0.0,0.0,0.0,0.0,the ruins | ruin | ruins,3,3,3,D122_910 (1) | D38_122 (1) | D38_910 (1),Polarization1 (3),0.0,0.0,8,3,,,
t977487,0.0,8,3,0.0,0.0,0.0,0.0,0.0,my objective | the objective | our objective | The objective | objectives | Our objective | an objective | her objective | my objectives | our objectives,10,3,3,D9_911 (1) | D9_361 (1) | D10_29 (1),Polarization1 (3),0.0,0.0,8,3,,,
t552856,0.0,8,2,0.0,0.0,0.0,0.0,0.0,stretches | stretching | some stretches | a stretch | any stretch | stretch | the stretch | the stretches | that stretch | no stretch,10,2,2,D125_911 (1) | D9_911 (1),Polarization1 (2),0.0,0.0,8,4,,,
t650827,0.0,8,2,0.0,0.0,0.0,0.0,0.0,"any promotions | The promotion | No promotion | ""promotions | promotion | promotions | the promotion | , the promotion | a promotion | a ""promotion",10,2,2,D64_905 (1) | D17_341 (1),Polarization1 (2),0.0,0.0,8,5,,,
t737582,0.0,8,2,0.0,0.0,0.0,0.0,0.0,a lifetime | its lifetime | their lifetimes | our lifetimes | his lifetime | lifetime | my lifetime | her lifetime | A lifetime | Her lifetime,10,2,2,D640_770 (1) | D640_771 (1),Polarization1 (2),0.0,0.0,8,4,,,
t319081,0.0,8,1,0.0,0.0,0.0,0.0,0.0,hunger | Hunger | the hunger | the same hunger | this hunger | their hunger | a hunger | his hunger | her hunger | starvation,10,1,1,D112_910 (1),Polarization1 (1),0.0,0.0,8,8,,,
t364736,0.0,8,1,0.0,0.0,0.0,0.0,0.0,many dengue infections | a dengue outbreak | a few dengue outbreaks | dengue fever | the dengue fever | Dengue fever | More dengue fever | severe dengue | 45 dengue cases | dengue cases,10,1,1,D21_910 (1),Polarization1 (1),0.0,0.0,8,8,,,
t163863,0.0,7,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,The surfing competition | the surfing competition | The Olympic surfing competition | the Olympics' surfing competition | the surfing competitions | The surfing competitions | the Olympic surfing | surfing competitions | surf competitions | the surf competition,10,3,3,D640_770 (1) | D33_640 (1) | D640_771 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,7,3,,,
t224801,0.0,7,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,top hats | the top hats | their top hats | hat | the hat | hats | the hats | our hat | a hat | my hat,10,3,3,D241_910 (1) | D21_910 (1) | D90_910 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,7,3,,,
t343935,0.0,7,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,fault | only fault | no fault | your fault | the fault | the no fault | 17 faults | 24 faults | my fault | faults,10,3,3,D45_90 (1) | D45_576 (1) | D2_71 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,7,3,,,
t36345,0.0,7,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,"an explanation | that explanation | no explanation | ""explanations | explanation | explanations | his explanation | No explanation | the explanation | this explanation",10,3,3,D10_44 (1) | D2_65 (1) | D65_911 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,7,3,,,
t419320,0.0,7,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,the pursuit | their pursuit | pursuit | her pursuit | other pursuits | his pursuit | pursuits | Pursuit | Our pursuit | a pursuit,10,3,3,D22_40 (1) | D31_48 (1) | D21_910 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,7,3,,,
t772369,0.0,7,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,defiance | this defiance | her defiance,3,3,3,D783_784 (1) | D6_52 (1) | D6_134 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,7,3,,,
t826977,0.0,7,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,"the canoe sprint competition | canoe sprints | canoe sprint | Canoe sprint | final Canoe sprint | the 1,000-meter canoe sprint | rowing and canoeing competitions | Canoe sprint- women's canoe | the 2024 Olympic rowing and canoeing competitions | 2 Canoe sprint Column",10,3,3,D553_554 (1) | D21_910 (1) | D87_910 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,7,3,,,
t934236,0.0,7,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,various sports | the various sports | various other sports | their various sports | many different sports | several sports | Several sports | so many sports | so many different sports | several different sports,10,3,3,D2_416 (1) | D24_44 (1) | D44_470 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,7,3,,,
t98373,0.0,7,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,the environment | environment | our environment | an environment | that environment | its environment | this environment | environments | both environments | these environments,10,3,3,D80_910 (1) | D7_911 (1) | D18_26 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,7,3,,,
t864183,0.0,7,3,0.0,0.6666666666666666,0.0,0.3142696805273544,0.2222222222222222,emotional statement | an emotional statement,2,3,3,D334_910 (1) | D334_682 (1) | D1_911 (1),Polarization1 (2) | Polarization7 (1),0.2222222222222222,0.6666666666666666,7,3,,,
t831001,0.0,7,3,0.0,0.3333333333333333,0.0,0.1571348402636772,0.1111111111111111,the tactic | a tactic | the tactics | such tactics | tactic | tactics | our tactics | my tactics | Her tactics | her tactics,10,3,3,D5_360 (1) | D2_13 (1) | D93_911 (1),Polarization1 (2) | Polarization4 (1),0.1111111111111111,0.3333333333333333,7,3,,,
t240368,0.0,7,3,0.0,0.0,0.0,0.0,0.0,the key events | a key event | key event | key events | thekey events | several key events,6,3,3,D21_910 (1) | D52_72 (1) | D21_52 (1),Polarization1 (3),0.0,0.0,7,3,,,
t322997,0.0,7,3,0.0,0.0,0.0,0.0,0.0,the beacon | a beacon | beacon | Beacon | Beaconis | beacon lights,6,3,3,D10_11 (1) | D8_20 (1) | D10_57 (1),Polarization1 (3),0.0,0.0,7,3,,,
t351625,0.0,7,3,0.0,0.0,0.0,0.0,0.0,a new documentary | her new documentary | New documentary | a documentary | A new documentary | her brand new documentary | the new documentaryBehind | new documentarythat | documentaries | The documentary,10,3,3,D18_43 (1) | D43_910 (1) | D18_70 (1),Polarization1 (3),0.0,0.0,7,3,,,
t46436,0.0,7,3,0.0,0.0,0.0,0.0,0.0,the qualifying tournament | a qualifying tournament | the Qualifying Tournament | the Qualifying tournament | the same qualifying tournament | their qualifying tournament | the qualification tournament | this qualification tournament | qualification tournaments | a qualification tournament,10,3,3,D303_744 (1) | D199_444 (1) | D31_199 (1),Polarization1 (3),0.0,0.0,7,3,,,
t106233,0.0,7,2,0.0,0.0,0.0,0.0,0.0,the catwalk | a catwalk | catwalks | catwalk | her catwalk experience | the catwalk scene | a fashion catwalk | a fashion-forward catwalk | theWalk,9,2,2,D43_125 (1) | D43_910 (1),Polarization1 (2),0.0,0.0,7,4,,,
t220012,0.0,7,2,0.0,0.0,0.0,0.0,0.0,a stroke | strokes | the stroke | this stroke | your stroke | Stroke | A stroke | stroke | their strokes | all strokes,10,2,2,D22_174 (1) | D174_910 (1),Polarization1 (2),0.0,0.0,7,4,,,
t739367,0.0,7,2,0.0,0.0,0.0,0.0,0.0,the scale | scale | such a scale | that scale | The scale | this scale | a scale | the scales | its scale | The scales,10,2,2,D20_171 (1) | D171_910 (1),Polarization1 (2),0.0,0.0,7,5,,,
t190812,0.0,7,1,0.0,0.0,0.0,0.0,0.0,one extra step | the additional step | additional steps | another step,4,1,1,D50_355 (1),Polarization1 (1),0.0,0.0,7,7,,,
t883182,0.0,7,1,0.0,0.0,0.0,0.0,0.0,cybersecurity | Cybersecurity | Cyber Security | cyber security | cyber defenses,5,1,1,D59_177 (1),Polarization1 (1),0.0,0.0,7,7,,,
t1028808,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,the removal | The removal | his removal | removal | her removal | removals | their removal | its removal | temporary removal,9,3,3,D6_72 (1) | D378_880 (1) | D20_22 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t199838,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,a mentor | mentors | mentor | her mentor | mentorship | mentoring | my mentor | My mentor | his mentor | these mentors,10,3,3,D97_911 (1) | D7_911 (1) | D7_8 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t245563,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,Cafes | cafés | the cafe | cafes | a café | a cafe | café | the cafes | the café | The café,10,3,3,D10_80 (1) | D80_910 (1) | D21_910 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t436740,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,depression | the depression | Depression | andDepression,4,3,3,D14_105 (1) | D43_125 (1) | D14_153 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t490224,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,the clouds | cloud | A few clouds | a cloud | some clouds | the cloud | clouds | Cloud | that cloud | The clouds,10,3,3,D20_857 (1) | D15_71 (1) | D20_54 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t655619,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,a 12-year-old English girl | a 12-year-old girl | the 12-year-old girl | 12-year-old girl | a 12-year-old schoolgirl,5,3,3,D51_910 (1) | D51_54 (1) | D267_910 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t670535,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,astatement | astatementby | astatementhe,3,3,3,D30_38 (1) | D30_97 (1) | D38_576 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t693264,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,these Paris Games | the Paris 1924 Games | her Paris Games | the Paris 1900 Games | the Paris Games | the Paris 2024 Games | The Paris Games | the 2024 Paris Games | The Paris 2024 Games | Paris Games,10,3,3,D735_736 (1) | D43_125 (1) | D125_241 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t722821,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,the prelims | prelims | prelim | her prelims | a prelim | our prelim | the prelim | my prelim | Aug 3 Prelims | Prelims,10,3,3,D241_910 (1) | D125_361 (1) | D125_241 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t771798,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,captain | the captain | now captain | a captain | The captain | our captain | the captaincy | the captainof | men's captain | the primary captain,10,3,3,D5_101 (1) | D4_5 (1) | D53_101 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t803794,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,floods | flooding | the floods | a flood | flood | A flood | Floods | floodwater | the massive floods | Flooding,10,3,3,D50_71 (1) | D18_361 (1) | D18_50 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t830298,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,three three-pointers | five three-pointers | three long-range three-pointers | three 3-pointers | three-pointer | a three-pointer | the three-pointer | three-pointers | 300 three-pointers | 2-for-3 three-pointers,10,3,3,D5_839 (1) | D12_361 (1) | D5_127 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t868068,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,"mission | the mission | his mission | The Mission | the Mission | Their missions | Our mission | their mission | the""Mission | Mission",10,3,3,D178_911 (1) | D18_38 (1) | D38_910 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t897740,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,his hometown | my hometown | her hometown | their hometown | the hometown | hometown | Her hometown | My hometown | our hometown | the home town,10,3,3,D241_910 (1) | D64_910 (1) | D1_2 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
