article_index,title,publication_date,source,url,label,confidence,strong_hits,support_hits,all_hits_count,snippet
6012,Shelly-Ann Fraser-Pryce out of Olympics 100m final after late rule change | Metro News,2024-08-03,metro.co.uk,https://metro.co.uk/2024/08/03/shelly-ann-fraser-pryce-pulls-olympics-100m-semi-final-21355703,high_precision,high,"imane khelif, khelif","boxing, olympic boxing",4,"...for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:‘Y’all are so f***ing miserable’ – Simone Biles defends husband after he wears her gold medal

ArrowMORE:Fans clash at Olympics as man rips Taiwan banner out of woman’s hands

ArrowMORE:Imane Khelif says ‘I am a woman’ after winning Olympic boxing medal

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your inbox every week.

Let us know which team you support.Close

This site is protected by r..."
6013,Fans clash at Olympics as man rips Taiwan banner out of woman's hands | Metro News,2024-08-03,metro.co.uk,https://metro.co.uk/2024/08/03/fans-clash-olympics-man-rips-taiwan-banner-womans-hands-21355088,high_precision,high,"imane khelif, khelif","boxing, olympic boxing",4,"...ags of countries and territories participating in the games and forbids any banners that display political messages.

For more stories like this,check our sport page.

Follow Metro Sport for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:Imane Khelif says ‘I am a woman’ after winning Olympic boxing medal

ArrowMORE:Imane Khelif in tears as she secures Olympic medal with dominant victory

ArrowMORE:People cannot believe ‘youthful’ Martha Stewart’s age as she joins Snoop Dogg in dressa..."
6051,Viral Turkish Olympics shooter explains why he doesn't need any equipment | Metro News,2024-08-02,metro.co.uk,https://metro.co.uk/2024/08/02/viral-turkish-olympics-shooter-explains-doesnt-need-equipment-21349045,high_precision,high,"imane khelif, khelif","boxing, olympic boxing",4,"...eded.’

Kim also won silver in the women’s 10-metre pistol event on Sunday, behind teammate Oh Ye Jin, who won gold.

For more stories like this,check our sport page.

Follow Metro Sport for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:Imane Khelif’s next opponent issues warning ahead of Olympic boxing quarter final

ArrowMORE:The Simone Biles and MyKayla Skinner feud explained

ArrowMORE:Olympic swimmer collapses by pool immediately after race

Punchy analysis, transfer talk and m..."
6069,What country is AIN in the Olympics? What it stands for and rules explained | Metro News,2024-08-01,metro.co.uk,https://metro.co.uk/2024/08/01/country-ain-olympics-stands-rules-explained-21342222,high_precision,high,"imane khelif, khelif","boxer, eligibility",4,"...h Russia and Belarus are banned from sending teams to Paris due to Russia’s invasion of Ukraine, which has been supported by Belarus.

Instead, individual athletes from Russia and Belarus have been invited to compete providing that they meet ‘strict eligibility conditions’ set by the International Olympic Committee (IOC).

All athletes who have been invited to Paris have been checked by an IOC panel to make sure that they have not endorsed Russia’s invasion of Ukraine, or have any military links..."
6085,'Absolute disgrace' - Fans fume at decision to evacuate Olympic venue | Metro News,2024-07-31,metro.co.uk,https://metro.co.uk/2024/07/31/olympic-venue-evacuated-fans-advised-go-home-21337906,high_precision,high,"imane khelif, khelif","boxing, olympic boxing",4,"...had travelled half way around the world, at great expense, for these matches.

‘You’ve broken a 10 year old boy’s heart – well done Paris 2024 and FIH!’

ArrowMORE:Turkish shooter who went viral explains why he doesn’t need any equipment

ArrowMORE:Imane Khelif’s next opponent issues warning ahead of Olympic boxing quarter final

ArrowMORE:The Simone Biles and MyKayla Skinner feud explained

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your inbox every..."
6426,Olympic viewers 'switch off' as BBC fans divided over breakdancing debut | TV & Radio | Showbiz & TV | Express.co.uk,2024-08-10,www.express.co.uk,https://www.express.co.uk/showbiz/tv-radio/1934486/olympic-viewers-switch-off-breakdancing-debut,high_precision,high,"imane khelif, khelif","boxing, olympic boxing",4,"...r @oneit_rai added: “A biggest 2nd hand embarrassment Olympics Paris 2024 is watching breakdance.”

Don't miss:Michael Johnson fires unprompted rant live on BBC as Jess Ennis-Hill cracks joke

Don't miss:Piers Morgan sparks rage with brutal swipe at Imane Khelif’s Olympic triumph

Don't miss:BBC Breakfast presenter Naga Munchetty takes swipe at co-star live on air

We use your sign-up to provide content in ways you've consented to and to improve our understanding of you. This may include adverts..."
6593,Team GB cyclist narrowly avoids scary collision after nasty fall on final day of Olympics | Other | Sport | Express.co.uk,2024-08-11,www.express.co.uk,https://www.express.co.uk/sport/othersport/1934673/Team-GB-Neah-Evans-Olympics-2024,high_precision,high,"imane khelif, khelif","boxer, gender",4,"...18 months have been really bad for me, if I am honest. There have been several times when I have sat there and thought I am not going to make it.

Don't miss:Olympic swimmer fuming after 'vomiting nine times and suffering from diarrhoea'

Don't miss:Gender row boxer Lin Yu-ting wins Olympic gold and follows Imane Khelif's lead

Don't miss:Ollie Wood breaks silence after Team GB cyclist 'headbutted' by Dutch rival

""The bacterial infection, it totally floored me. My plan went out of the window an..."
6679,Max Whitlock's stellar Team GB Olympics career ends in agony after missing out on medal | Other | Sport | Express.co.uk,2024-08-03,www.express.co.uk,https://www.express.co.uk/sport/othersport/1931762/max-whitlock-team-gb-olympics-2024-medal,high_precision,high,"imane khelif, khelif","boxing, gender",4,"...hink it's the proudest feeling. I've done this sport for 24 years and I've always said I want to have children young so they can watch me compete.

Don't miss:Max Whitlock breaks down in tears and apologises to BBC in emotional interview

Don't miss:Imane Khelif guaranteed Olympics boxing medal as gender row rages on in Paris

Don't miss:BBC Casualty issues last-minute update for fans ahead of schedule shake up



""I feel very grateful to have been a gymnast. I feel very fortunate to have done a..."
6694,Olympics official's accreditation revoked for 'white supremacy gesture' | Other | Sport | Express.co.uk,2024-08-02,www.express.co.uk,https://www.express.co.uk/sport/othersport/1931512/olympics-official-has-accreditation-revoked,high_precision,high,khelif,"boxer, gender, male",4,"The behaviour was reportedly the subject of a complaint from a Brazilian journalist, who passed the information onto organisers. He alleged the male appeared to be watching himself on the big screens before making the gesture.

He first made it when Australian Chloe Covell was in action. Minutes later, he repeated the gesture when he was stationed close to Japanese athlete Liz Akama.

The co..."
6702,Rory McIlroy's two-word Olympics verdict speaks volumes after being taken aback | Golf | Sport | Express.co.uk,2024-08-02,www.express.co.uk,https://www.express.co.uk/sport/golf/1931235/Rory-McIlroy-Olympics-Paris-2024,high_precision,high,"imane khelif, khelif","boxer, gender",4,"...ces, he said: ""Tokyo was a ghost town. Yeah, this was much better. I mean, I think the crowd support that we all got out there was amazing.

Don't miss:Olympic athletes miss out on salary but medals can be worth their weight in gold

Don't miss:Transgender boxer wants Imane Khelif banned from Olympics as gender row explodes

Don't miss:Meet Team GB star Heather Watson's boyfriend who scored in Conference League

We use your sign-up to provide content in ways you've consented to and to improve ou..."
6703,Fresh Olympic Village drama as staff forced to ration water for athletes in searing heat | Other | Sport | Express.co.uk,2024-08-02,www.express.co.uk,https://www.express.co.uk/sport/othersport/1931223/Olympics-2024-Village-bottled-water-heat,high_precision,high,"imane khelif, khelif","boxer, gender",4,"...owever, questions are said to have been raised about the water supplies internally.

Insiders are claimed to have blamed ‘a lack of information’ being provided to those from nations where using refillable bottles is not commonplace.

Don't miss:Transgender boxer wants Imane Khelif banned from Olympics as gender row explodes



Express Sport has approached the International Olympic Committee for comment.

The food hall has also been a major talking point among athletes when the Olympic Village ha..."
974,"Simone Biles hints at an appearance for LA Olympic Games 2028: ‘Next Olympics is at home, so…’ | Hindustan Times",2024-08-04,www.hindustantimes.com,https://www.hindustantimes.com/world-news/us-news/simone-biles-hints-at-an-appearance-for-la-olympic-games-2028-next-olympics-is-at-home-so-101722731427409.html,high_precision,high,"imane khelif, khelif",gender,3,"...t-picking at her hair, husband or strength. However, the star gymnast won yet another gold on her vault, her third in theParis Olympics 2024and seventh gold in her career. Biles left the door open for the Olympic Games 2028 inLos Angeles.

Also Read:Imane Khelif gender proof finally revealed? Father breaks silence as his 'little girl' faces huge outcry at Olympics

After defeat and being the centre of trolling in theTokyo Olympics, Biles was not sure if she would return for the next Summer Games..."
2072,Scandale autour de la boxeuse Imane Khelif : un bras de fer géopolitique,,theconversation.com,https://theconversation.com/scandale-autour-de-la-boxeuse-imane-khelif-un-bras-de-fer-geopolitique-238485,high_precision,high,"imane khelif, khelif",boxing,3,"...ant affiliations beyond their academic appointment.



Université de Bordeauxprovides funding as a member of The Conversation FR.

View all partners

https://doi.org/10.64628/AAK.vpwxstphc

Share article

Print article

En toile de fond de l’affaire Khelif, il y a la confrontation entre l’Association internationale de boxe, très proche du Kremlin, et une nouvelle organisation mondiale, la World Boxing - une confrontation dont les enjeux sont étroitement liés au « sport power » de la Russie, élém..."
2076,Imane Khelif Test Results Show Media Deception on Olympic Boxer | National Review,2025-06-04,www.nationalreview.com,https://www.nationalreview.com/2025/06/test-results-confirm-how-bad-the-fact-checking-was-on-algerian-boxer-imane-khelif/,high_precision,high,"imane khelif, khelif",boxer,3,Imane Khelif Test Results Show Media Deception on Olympic Boxer | National Review
2124,"Imane Khelif - Wikipedia, la enciclopedia libre",2024-08-01,es.wikipedia.org,https://es.wikipedia.org/wiki/Imane_Khelif,high_precision,high,"imane khelif, khelif",sex,3,"Imane Khelif(enárabe:إيمان خليف‎,romanizado:ʾĪmān Khalīf;Aïn Sidi Ali,Provincia de Laghouat, 2 de mayo de 1999) es unaboxeadoraargelina.[1]​ Ha representado aArgeliaen losJuegos Olímpicos de 2020enTokioy en losJuegos Olímpicos de 2024enParís[2]​ dond..."
2127,"Le CIO défend la boxeuse Imane Khelif, victime de cyberharcèlement et au coeur d'une polémique",2024-08-01,www.lequipe.fr,https://www.lequipe.fr/Jo-2024-paris/Boxe/Actualites/Le-cio-defend-la-boxeuse-imane-khelif-victime-de-cyberharcelement-et-au-coeur-d-une-polemique/1487667,high_precision,high,"imane khelif, khelif",sex,3,"Le CIO a haussé le ton jeudi, pour réagir à la polémique autour de la participation de la boxeuse Imane Khelif aux Jeux de Paris. Ce jeudi, l'instance a publié un long communiqué pour apporter son soutien à l'Algérienne, victime de cyberharcèlement ces dernières heures après sa victoire express contre l'Italienne Angela Carini.

«Toute personne a..."
2128,« Là pour réaliser mon rêve » : la boxeuse algérienne Imane Khelif à un match du sacre olympique,2024-08-07,www.lequipe.fr,https://www.lequipe.fr/Jo-2024-paris/Boxe/Article/-la-pour-realiser-mon-reve-la-boxeuse-algerienne-imane-khelif-a-un-match-du-sacre-olympique/1489317,high_precision,high,"imane khelif, khelif",sex,3,"...de gong de la catégorie des - 66 kg féminines donné mardi dans les travées du court Philippe-Chatrier transformé en salle de boxe résonnante, les escaliers ont été dévalés à toute vitesse par les observateurs.

Il fallait recueillir quelques mots d'Imane Khelif. Pas simplement parce qu'elle venait de se qualifier haut la main pour la finale de vendredi. Surtout parce que l'Algérienne est au coeur d'une polémique qui a largement débordé des cordes du ring. On l'accuse ici d'être un homme. On la..."
2131,"JO 2024 (boxe): après sa médaille d'or, la boxeuse algérienne Imane Khelif contre-attaque et porte plainte",2024-08-10,rmcsport.bfmtv.com,https://rmcsport.bfmtv.com/jeux-olympiques/jo-2024-boxe-apres-sa-medaille-d-or-la-boxeuse-algerienne-imane-khelif-contre-attaque-et-porte-plainte_AV-202408100339.html,high_precision,high,"imane khelif, khelif",sex,3,"La boxeuse algérienneImane Khelif,médaillée d'or aux JO de Paris, a déposé plainte vendredi à Paris pour cyberharcèlement aggravé, après avoir été victime d'une polémique sur son genre, a annoncé samedi son avocat Me Nabil Boudi dans un communiqué.

""Tout juste médaillée..."
2132,JO de Paris : la boxeuse algérienne Imane Khelif répond aux critiques sur son genre | Euronews,2024-08-05,fr.euronews.com,https://fr.euronews.com/2024/08/05/jo-de-paris-la-boxeuse-algerienne-imane-khelif-repond-aux-critiques-sur-son-genre,high_precision,high,"imane khelif, khelif",sex,3,"...tiques à partir des principales sources mondiales. Nous analysons les tendances et expliquons l‘évolution de notre planète en rencontrant des experts qui cherchent de nouvelles stratégies pour atténuer le changement climatique.

La boxeuse algérienneImane Khelif a rompu le silence après avoir fait l'objet de critiques concernant son genre après son combat contre l'Italienne Angela Cariniaux Jeux olympiques de Paris.

La boxeuse italienne s'est retirée 46 secondes après le début du combat et n'a..."
2134,La campeona olímpica Imane Khelif presenta una denuncia por ciberacoso | Imane Khelif legal action | Noticias Univision Mundo | Univision,2024-08-11,www.univision.com,https://www.univision.com/noticias/mundo/la-campeona-olimpica-imane-khelif-presenta-una-denuncia-por-ciberacoso-imane-khelif-legal-action-lawsuit,high_precision,high,"imane khelif, khelif",sex,3,"La campeona olímpica de boxeo Imane Khelif presentó una denuncia en Francia por ciberacoso tras una catarata de críticas y conceptos erróneos sobre su género durante los Juegos de París, informó su abogado este domingo.

Khelif ganó el oro el viernes en la división de peso welter..."
2135,"Imane Khelif, campeona olímpica en París, no podrá participar en el mundial de boxeo femenino celebrado en Serbia | Deportes | EL PAÍS",2025-02-06,elpais.com,https://elpais.com/deportes/2025-02-06/imane-khelif-campeona-olimpica-en-paris-no-podra-participar-en-el-mundial-de-boxeo-femenino-celebrado-en-serbia.html,high_precision,high,"imane khelif, khelif",boxing,3,"La Asociación Internacional de Boxeo (IBA) ha vuelto a excluir a la argelina por “no cumplir los criterios de elegibilidad de género”

De nuevo se habla de la identidad de género de la boxeadora argelina Imane Khelif, campeona olímpica en París. La Asociación Internacional de Boxeo (IBA) ha excluido a la púgil del próximo Campeonato Mundial Femenino que se celebrará en Nis (Serbia) del 8 al 16 de marzo. Se repite la historia. Hace casi medio año, la..."
2136,Imane Khelif : la boxeuse algérienne pourrait décrocher l'or aux Jeux Olympiques de Paris 2024 | Vogue France,2024-08-07,www.vogue.fr,https://www.vogue.fr/article/boxeuse-algerienne-imane-khelif-lor-olympique,high_precision,high,"imane khelif, khelif",sex,3,"La boxeuse algérienneImane Khelifa gagné sa place en finale de boxe féminine après avoir battu la thaïlandaiseJanjaem Suwannapheng. Elle affrontera la chinoiseLiu Yangce vendredi 9 août, s'assurant ainsi une médaille aux Jeux Olympiques de Paris 2024.

Concourant dans la..."
3336,Noah Lyles' mother says security at Paris Olympics 'refused to call a doctor' after 200m collapse,2024-08-11,www.gbnews.com,https://www.gbnews.com/sport/olympics/noah-lyles-mother-paris-olympics-security-200m-collapse,high_precision,high,"imane khelif, khelif",gender,3,"...irming the news with a heavy heart.Coach Lance Brauman praised Botswana's Letsile Tebogo, who claimed gold, and Kenny Bednarek, who secured silver.LATEST SPORTS NEWS:Man Utd duo left furious with Andre Onana during Community Shield defeat to Man CityImane Khelif files official complaint after winning gold at Paris Olympics despite gender rowJack Carlin makes feelings clear after horror cycling crash at Paris Olympics - 'Mucked it up'Noah Lyles collapsed at the end of the 200m at the Paris Olympi..."
3337,Jack Carlin update as Team GB star involved in horror cycling clash at Paris Olympics,2024-08-11,www.gbnews.com,https://www.gbnews.com/sport/olympics/jack-carlin-update-team-gb-horror-crash-paris-olympics,high_precision,high,"imane khelif, khelif",gender,3,"...nd the track, I thought he'd cut it a bit fine and just ploughed into me.""I've not watched it back. I'm trying to catch my breath.LATEST SPORTS NEWS:Marcus Rashford is probably the most infuriating player in the world after Man Utd defeat to Man CityImane Khelif files official complaint after winning gold at Paris Olympics despite gender rowBBC Olympics host Gabby Logan halts broadcast for 'sad' announcement: 'Can't believe I'm saying this'Jack Carlin needed to be treated by medicals after a hor..."
3338,Jack Carlin makes feelings clear after horror cycling crash at Paris Olympics - 'Mucked it up',2024-08-11,www.gbnews.com,https://www.gbnews.com/sport/olympics/jack-carlin-feelings-clear-paris-olympics-cycling-crash,high_precision,high,"imane khelif, khelif",gender,3,"...er this week, my friends and my family experience the lows, the crying, the happy tears and I can't thank everyone enough who has helped me get to this place.LATEST SPORTS NEWS:Gabby Logan brands Olympics star 'selfish' in stinging attack live on BBCImane Khelif files official complaint after winning gold at Paris Olympics despite gender rowMan Utd boss Erik ten Hag makes feelings clear on Jadon Sancho after penalty miss in Community Shield defeatJack Carlin needed to be treated by medics after..."
3339,Emily Campbell reveals insight into special hairstyle after winning bronze at Paris Olympics,2024-08-11,www.gbnews.com,https://www.gbnews.com/sport/olympics/emily-campbell-hairstyle-bronze-paris-olympics,high_precision,high,"imane khelif, khelif",gender,3,"...t out at the right time. It was a PB performance, so you cannot complain.""It was like having a British crowd today and these guys make everything.LATEST SPORTS NEWS:Jack Carlin update as Team GB star involved in horror cycling clash at Paris OlympicsImane Khelif files official complaint after winning gold at Paris Olympics despite gender rowMarcus Rashford is probably the most infuriating player in the world after Man Utd defeat to Man CityEmily Campbell was proud after winning bronze at the Par..."
3341,Gabby Logan makes feelings clear after sparking backlash from Olympics fans with 'c**k up' comments,2024-08-10,www.gbnews.com,https://www.gbnews.com/sport/olympics/gabby-logan-makes-feelings-clear-olympics-backlash,high_precision,high,"imane khelif, khelif",gender,3,"...You get my vote Gabby.""LATEST SPORTS NEWS:Olympics star rages over 'most disrespectful thing I've ever experienced' as tempers flare after being mockedMan Utd transfer target 'could face three years in prison' as Erik ten Hag looks to wrap up signingImane Khelif dubbed a 'heroine' and 'woman of the year' after winning gold at Paris Olympics amid gender rowGood afternoon.pic.twitter.com/zfa87Yb5Uy— Gabby Logan (@GabbyLogan)August 10, 2024A third reacted by saying: ""Because of social media and sla..."
3354,Olympics star banned from staying at village for creating 'inappropriate environment' as statement released,2024-08-05,www.gbnews.com,https://www.gbnews.com/sport/olympics/olympics-star-banned-village-luana-alonso,high_precision,high,"imane khelif, khelif",gender,3,"...e her decision 'a long time ago'.LATEST SPORTS NEWS:Novak Djokovic's inspirational speech leaked after finally winning Olympic gold with Carlos Alcaraz victoryNoah Lyles' girlfriend suffers big backlash after Team USA star wins gold at Paris OlympicsImane Khelif makes feelings clear as controversial Olympics star lashes out amid gender scrutinyOlympics star Luana Alonso is yet to address the statement saying she's been banned from staying at the Olympic Village|GETTYShe said: ""People. My decisio..."
3360,Andy Murray given special present from Adam Peaty at the Olympics as Dan Evans reveals all,2024-08-05,www.gbnews.com,https://www.gbnews.com/sport/olympics/andy-murray-given-present-adam-peaty-olympics-dan-evans,high_precision,high,"imane khelif, khelif",gender,3,"...laying at five separate Olympic games over the years.""I still felt pretty flat at breakfast but Andy was just talking about what we could have done differently in the match,"" he said.""You won't meet anyone who loves tennis as much as he does.JUST IN:Imane Khelif makes feelings clear as controversial Olympics star lashes out amid gender scrutiny""All the athletes got a message to meet downstairs in the Team GB lodge at 11.15am on Friday and there were a few speeches.""Adam Peaty was there wearing a..."
3361,Olympics: Kishane Thompson 'disappointed' as stance revealed after missing out on Olympic gold to Noah Lyles,2024-08-05,www.gbnews.com,https://www.gbnews.com/sport/olympics/olympics-kishane-thompson-reveals-stance-noah-lyles-olympic-gold,high_precision,high,"imane khelif, khelif",gender,3,"...g: ""I'm a bit disappointed.""But I'm happy at the same time. I am going to take it as what it is and move forward from here.""Given how close the race was, some have called for Olympic chiefs to let both Lyles and Thompson share the gold medal.JUST IN:Imane Khelif makes feelings clear as controversial Olympics star lashes out amid gender scrutinyThat previously happened at the Tokyo Olympics in 2021, when Italy's Gianmarco Tamberi and Qatar's Mutaz Barshim agreed to split the award.But Thompson ca..."
3362,Kishane Thompson 'was robbed' as Olympics fans vent fury after Noah Lyles wins 100m gold,2024-08-05,www.gbnews.com,https://www.gbnews.com/sport/olympics/kishane-thompson-robbed-olympics-noah-lyles-wins-100m-gold,high_precision,high,"imane khelif, khelif",gender,3,"...bitter but I think Kishane Thompson got robbed by Noah Lyles,"" were the words of a second.A third said: ""Kishane Thompson has been robbed in broad daylight.""Another opined: ""I still don't think Lyles won this race. Thompson was robbed here.""JUST IN:Imane Khelif makes feelings clear as controversial Olympics star lashes out amid gender scrutinyAnd a fifth said: ""Congratulations Kishane Thompson you won gold medal in my books. He crossed before Noah if we're being honest. He got robbed this one (..."
3375,Team GB suffer Olympic gold medal setback as former world champion Jake Wightman forced to withdraw,2024-08-01,www.gbnews.com,https://www.gbnews.com/sport/olympics/team-gb-olympics-gold-medal-world-champion-jake-wightman-withdraw,high_precision,high,"imane khelif, khelif",boxing,3,"...ss Alps St Moritz it is!LATEST SPORT NEWS:Paris Olympics chiefs unlikely to bend rules for Andy Murray as Team GB star prepares for quarter-final clashBBC Olympics in 'condescending' misogyny row as fans issue complaints over 'outdated' rower remarksImane Khelif's opponent explains why she withdrew from controversial boxing fight at the OlympicsElliot Giles fell in the qualifying event earlier this summer|GETTY""Training camp on a budget, 1/10th of the price of a hotel and the kids love it!""I'll..."
5849,Luana Alonso launches OnlyFans page after being removed from Paris 2024 Olympic village | Metro News,2024-10-15,metro.co.uk,https://metro.co.uk/2024/10/15/luana-alonso-launches-onlyfans-page-removed-paris-2024-olympic-village-21799347,high_precision,high,"imane khelif, khelif",boxing,3,"...nally have the Olympic Games.’

For more stories like this,check our sport page.

Follow Metro Sport for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:Was Celine Dion miming at the Olympics? Row erupts over ‘fake’ performance

ArrowMORE:Imane Khelif denies claims she has been banned from boxing and stripped of gold medal

ArrowMORE:Premier League star ‘almost died’ after fainting on flight

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your..."
5909,Who is performing at the Paris 2024 Olympics closing ceremony? | Metro News,2024-08-10,metro.co.uk,https://metro.co.uk/2024/08/10/performing-paris-2024-olympics-closing-ceremony-21393030,high_precision,high,"imane khelif, khelif",boxing,3,"...ou.

ArrowMORE:Olympics schedule and results: Team GB win historic artistic swimming silver as Caden Cunningham claims Taekwondo silver

ArrowMORE:Breakdancer Raygun hits back at trolls after scoring zero points with crazy Olympic routine

ArrowMORE:Imane Khelif issues defiant message after winning historic women’s boxing gold

Sign up and tell us which TV shows you love to watch to get personalised updates every morning.

Select your shows for TV news tailored to youClose

This site is protecte..."
5922,Olympics diver gets massive penalty after getting cold feet at last minute | Metro News,2024-08-09,metro.co.uk,https://metro.co.uk/2024/08/09/olympics-diver-gets-massive-penalty-getting-cold-feet-last-minute-21391997,high_precision,high,"imane khelif, khelif",boxing,3,"...ronze.

ArrowMORE:Olympics fans slam controversial new sport which starts today: ‘Not interested, no thanks’

ArrowMORE:Noah Lyles hits back after USA sprinter is slammed for running Olympic final with Covid

ArrowMORE:Olympics schedule and results: Imane Khelif wins women’s boxing gold after Katarina Johnson-Thompson takes heptathlon silver

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your inbox every week.

Let us know which team you support.Close

T..."
5953,Olympic final descends into brawl after Dutch star celebrates in opponent's face | Metro News,2024-08-08,metro.co.uk,https://metro.co.uk/2024/08/08/olympic-final-descends-brawl-dutch-star-celebrates-opponents-face-21390380,high_precision,high,"imane khelif, khelif",boxing,3,"...Instagram.

ArrowMORE:Noah Lyles hits back after USA sprinter is slammed for running Olympic final with Covid

ArrowMORE:New footage shows Travis Scott dragged away by cops after drunken fight with bodyguard

ArrowMORE:Olympics schedule and results: Imane Khelif wins women’s boxing gold after Katarina Johnson-Thompson takes heptathlon silver

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your inbox every week.

Let us know which team you support.Close

T..."
5991,Convicted rapist Steven van de Velde in tears as he's booed out of Paris Olympics | Metro News,2024-08-04,metro.co.uk,https://metro.co.uk/2024/08/04/convicted-rapist-steven-van-de-velde-tears-booed-paris-olympics-21360151,high_precision,high,"imane khelif, khelif",sex,3,"...nd during the competition, the IOC were ultimately powerless in preventing him from taking part.

The Netherlands’ emphatic loss at the hands of Brazil means Van de Velde will now be heading home, though, and the Dutchman – whose name remains on the sex offenders registry – was booed each and every time he served at the Eiffel Tower Stadium.

There were also loud jeers as Van de Velde made his way on and off the court this evening, with his partner, Immers, describing the the match as an ’emotio..."
6021,Another Olympian has 'signed up' to Strictly Come Dancing 2024 | Metro News,2024-08-03,metro.co.uk,https://metro.co.uk/2024/08/03/another-olympian-signed-up-strictly-come-dancing-2024-21353370,high_precision,high,"imane khelif, khelif",boxer,3,"...in touch with theMetro.co.ukentertainment team by emailing us celebtips@metro.co.uk, calling 020 3615 2145 or by visiting ourSubmit Stuffpage – we’d love to hear from you.

ArrowMORE:Strictly Come Dancing star slams ‘disgusting’ discourse on Olympic boxer Imane Khelif

ArrowMORE:Dutch rapist Steven van de Velde ‘making the best of it’ after reaching Olympic quarter-finals

ArrowMORE:Hungary launch protest over Imane Khelif involvement ahead of Olympic quarter-final bout

Sign up and tell us whic..."
6025,Paula Radcliffe reacts to Olympic disqualification controversy - before stunning U-turn | Metro News,2024-08-05,metro.co.uk,https://metro.co.uk/2024/08/05/paula-radcliffe-explains-athlete-medal-taken-away-olympic-final-21367452,high_precision,high,"imane khelif, khelif",boxing,3,"...n’t matter to me what medal I get or position I finish as long as there is fairness.’

For more stories like this,check our sport page.

Follow Metro Sport for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:Olympics schedule and results: Imane Khelif books place in boxing final after Josh Kerr wins 1500m silver

ArrowMORE:Keely Hodgkinson overjoyed as she joins elite club of just three Brits with stunning Olympic gold

ArrowMORE:Team GB star Sophie Capewell in floods of tears as she..."
6064,Olympic golf commentators apologise after Rory McIlroy's sweary outburst | Metro News,2024-08-01,metro.co.uk,https://metro.co.uk/2024/08/01/olympic-golf-commentators-apologise-rory-mcilroys-sweary-outburst-21344220,high_precision,high,"imane khelif, khelif",boxer,3,"...page.

Follow Metro Sport for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:Italian gymnast Giorgia Villa goes viral over parmesan cheese collaboration

ArrowMORE:Olympics viewers stunned as woman flashes during tennis match

ArrowMORE:Imane Khelif fires warning to Olympic opponents after making boxer quit

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your inbox every week.

Let us know which team you support.Close

This site is protected..."
6065,Olympics viewers stunned as woman flashes during tennis match | Metro News,2024-08-01,metro.co.uk,https://metro.co.uk/2024/08/01/olympics-viewers-stunned-woman-flashes-tennis-match-21339814,high_precision,high,"imane khelif, khelif",boxer,3,"...anybody needs to be insincere. They can be the way that they are. I can accept that, and I don’t need the fakeness.’

For more stories like this,check our sport page.

Follow Metro Sport for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:Imane Khelif fires warning to Olympic opponents after making boxer quit

ArrowMORE:The internet is going to extreme lengths to date Paris 2024 athletes

ArrowMORE:Why USA think they’re top of the Olympics medal table – when they’re not

Punchy analys..."
6068,"Pan Zhanle's world-record swim 'not humanly possible', says Olympian Brett Hawke | Metro News",2024-08-01,metro.co.uk,https://metro.co.uk/2024/08/01/pan-zhanles-world-record-swim-not-humanly-possible-says-olympian-brett-hawke-21341938,high_precision,high,"imane khelif, khelif",boxer,3,"...etro Sport for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:What is AIN? What it stands for and rules for Olympic athletes explained

ArrowMORE:Kim Jong-un crashes into tree during trip to flooded North Korean region

ArrowMORE:Olympic boxer who fought Imane Khelif was ‘hit so hard she couldn’t breathe’

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your inbox every week.

Let us know which team you support.Close

This site is protected by..."
7402,"Au revoir, Paris. You have been a spectacular Olympic Games host",2024-08-12,www.cityam.com,https://www.cityam.com/au-revoir-paris-you-have-been-a-spectacular-olympic-games-host,high_precision,high,"imane khelif, khelif",boxing,3,"...ed very legitimate concerns over the banning of hijabs for French athletes by the government and the forced removal of people in need from Paris to make room for the Games.

There has been a brutal campaign of hate surrounding the genetic make-up of Imane Khelif and Lin Yu-Ting, peddled by an argument between the International Olympic Committee and the International Boxing Association.

No Games are perfect, and these proved that in spades. Tokyo, Rio and London were similar and LA and Brisbane..."
